,Model,Accel,batchsize,avg_runtime,50th_pct,90th_pct,95th_pct
768,yolov5l,onnxruntime_cpu,1,110.43235063552851,21.2975740432739,22.193956375122,22.5729703903198
769,yolov5l,onnxruntime_cpu,2,109.7737979888916,38.9580726623535,40.727090835571204,41.8005585670471
770,yolov5l,onnxruntime_cpu,3,121.3544416427612,54.3694496154785,56.1922073364257,57.0602416992187
771,yolov5l,onnxruntime_cpu,4,130.4103708267212,72.6758241653442,82.31601715087889,83.4085464477539
772,yolov5l,onnxruntime_cpu,5,152.3172044754028,90.8466577529907,103.2330513000488,103.814685344696
773,yolov5l,onnxruntime_cpu,6,189.316303730011,119.5151805877685,130.3114175796509,150.838303565979
774,yolov5l,onnxruntime_cpu,7,196.9078683853149,136.3470554351806,138.42389583587638,143.3464050292968
775,yolov5l,onnxruntime_cpu,8,226.15118265151978,159.0725183486938,160.9333753585815,161.23323440551752
776,yolov5l,onnxruntime_cpu,9,233.0425238609313,171.44322395324699,175.5022525787353,184.5430970191955
777,yolov5l,onnxruntime_cpu,10,248.4073305130004,187.7781152725219,190.4846668243408,192.3427462577819
778,yolov5l,onnxruntime_cpu,11,293.59658479690546,205.3771018981933,208.81555080413818,209.4936609268188
779,yolov5l,onnxruntime_cpu,12,300.5633020401001,220.0596332550048,223.3381986618042,224.5006799697876
780,yolov5l,onnxruntime_cpu,13,319.6479058265686,235.9099388122558,240.0606155395507,244.3998932838439
781,yolov5l,onnxruntime_cpu,14,336.523220539093,250.585675239563,254.66861724853518,257.2038531303405
782,yolov5l,onnxruntime_cpu,15,354.1494274139404,267.7328586578369,271.0817813873291,278.8796186447143
783,yolov5l,onnxruntime_cpu,16,372.2918939590454,281.8351984024048,285.53941249847406,288.00926208496094
784,yolov5l,onnxruntime_cpu,17,414.37015771865845,322.9192495346069,326.920747756958,329.0490388870239
785,yolov5l,onnxruntime_cpu,18,429.8339533805847,339.6072387695312,344.17853355407715,364.1486406326294
786,yolov5l,onnxruntime_cpu,19,450.3448629379272,352.6846170425415,357.8560352325439,369.8201537132263
787,yolov5l,onnxruntime_cpu,20,459.9785494804382,368.9422607421875,372.81002998352045,374.7491240501404
788,yolov5l,onnxruntime_cpu,21,492.80847549438477,387.2346878051758,391.1229133605957,401.0487198829651
789,yolov5l,onnxruntime_cpu,22,508.8664698600769,401.8161296844482,405.26037216186523,407.32500553131104
790,yolov5l,onnxruntime_cpu,23,529.4522523880005,420.0096130371094,427.9298305511474,446.3056206703186
791,yolov5l,onnxruntime_cpu,24,541.3154244422913,433.9234828948974,437.6741409301757,438.8573050498962
792,yolov5l,onnxruntime_cpu,25,574.972972869873,451.2966871261596,454.440689086914,457.6665043830871
793,yolov5l,onnxruntime_cpu,26,576.2570142745972,464.5284414291382,470.5083131790161,491.4466142654418
794,yolov5l,onnxruntime_cpu,27,594.2159152030945,480.86678981781,484.58805084228516,486.2509369850158
795,yolov5l,onnxruntime_cpu,28,611.5384840965271,494.7496652603149,501.6379117965698,546.68869972229
796,yolov5l,onnxruntime_cpu,29,627.2395896911621,509.9642276763916,516.0319566726685,539.568555355072
797,yolov5l,onnxruntime_cpu,30,642.4437069892883,525.755763053894,529.0627956390381,552.9963374137878
798,yolov5l,onnxruntime_cpu,31,657.4766731262207,539.107084274292,545.476269721985,583.6204051971436
799,yolov5l,onnxruntime_cpu,32,677.7377390861511,556.1697483062744,578.6722183227539,613.0463242530823
800,yolov5l,onnxruntime_cpu,33,722.9766392707825,597.5022315979004,610.7562065124512,661.0815286636353
801,yolov5l,onnxruntime_cpu,34,740.4914164543152,614.1022443771362,633.4694385528564,679.5230031013489
802,yolov5l,onnxruntime_cpu,35,758.842990398407,630.7680606842041,650.149941444397,687.7802848815918
803,yolov5l,onnxruntime_cpu,36,783.7897253036499,645.9743976593018,665.6829595565796,707.4146389961243
804,yolov5l,onnxruntime_cpu,37,798.9674258232117,663.2765531539917,686.6922855377197,739.0940427780151
805,yolov5l,onnxruntime_cpu,38,811.8347001075745,678.8736581802368,690.0696039199829,761.2860441207886
806,yolov5l,onnxruntime_cpu,39,827.5136256217957,693.0481195449829,714.6195411682131,775.5336284637451
807,yolov5l,onnxruntime_cpu,40,837.8344178199768,705.9978246688843,724.764680862427,800.7673859596252
808,yolov5l,onnxruntime_cpu,41,778.4033107757568,720.8467721939087,739.443325996399,825.2385377883911
809,yolov5l,onnxruntime_cpu,42,789.4800138473511,734.6799373626709,747.4727392196655,787.9727125167844
810,yolov5l,onnxruntime_cpu,43,806.5005230903625,748.60680103302,786.0143184661865,852.6936531066895
811,yolov5l,onnxruntime_cpu,44,825.0066542625427,768.1310176849365,806.204891204834,826.6824483871459
812,yolov5l,onnxruntime_cpu,45,841.8828463554382,781.7285060882568,823.0410099029541,869.6643114089966
813,yolov5l,onnxruntime_cpu,46,859.1372203826904,795.0328588485718,852.7813196182251,908.2464098930359
814,yolov5l,onnxruntime_cpu,47,871.460452079773,810.8235597610474,836.7790222167969,869.1321253776548
815,yolov5l,onnxruntime_cpu,48,891.1336517333984,828.9972543716431,865.1398658752441,937.0728850364684
816,yolov5l,onnxruntime_cpu,49,941.6463899612428,877.3654699325562,938.1822347640992,981.4574599266051
817,yolov5l,onnxruntime_cpu,50,953.2881307601928,890.1001214981079,945.7140922546387,1001.8543481826785
818,yolov5l,onnxruntime_cpu,51,971.751425266266,906.4226150512696,966.6942834854126,1014.8335337638854
819,yolov5l,onnxruntime_cpu,52,987.2018098831176,920.8053350448608,968.1594848632811,1029.3873190879822
820,yolov5l,onnxruntime_cpu,53,1002.8491735458374,935.5432987213136,993.1771993637086,1040.9490704536438
821,yolov5l,onnxruntime_cpu,54,1019.943778514862,949.312686920166,1027.5255918502808,1061.4749193191528
822,yolov5l,onnxruntime_cpu,55,1035.9177803993225,972.0940589904784,1026.6119003295898,1072.6332306861877
823,yolov5l,onnxruntime_cpu,56,1056.2363290786745,990.4156923294069,1070.6352949142456,1097.0181822776794
824,yolov5l,onnxruntime_cpu,57,1065.391571521759,998.5347986221312,1071.6614961624146,1106.1723232269287
825,yolov5l,onnxruntime_cpu,58,1083.860330581665,1012.7581357955933,1102.8692722320557,1126.5358209609985
826,yolov5l,onnxruntime_cpu,59,1095.2708530426023,1025.8835554122925,1109.1218233108523,1131.6776394844057
827,yolov5l,onnxruntime_cpu,60,1115.5573987960815,1044.574499130249,1144.7906970977783,1151.748287677765
828,yolov5l,onnxruntime_cpu,61,1128.0582237243652,1057.3232173919678,1156.4538478851318,1160.4387760162354
829,yolov5l,onnxruntime_cpu,62,1141.1081671714783,1067.9553747177124,1171.6130018234255,1179.9241662025452
830,yolov5l,onnxruntime_cpu,63,1161.0463666915891,1085.1101875305176,1188.7110471725464,1197.9359626770022
831,yolov5l,onnxruntime_cpu,64,1176.7127060890198,1099.8356342315674,1205.8953523635864,1209.8012924194336
832,yolov5m,onnxruntime_cpu,1,68.81516456604001,17.373323440551697,17.6780939102172,17.774486541748
833,yolov5m,onnxruntime_cpu,2,80.9037160873413,29.698729515075602,30.259871482849103,30.6029319763183
834,yolov5m,onnxruntime_cpu,3,82.7023220062255,40.8554077148437,41.311764717101994,41.723525524139404
835,yolov5m,onnxruntime_cpu,4,99.4812750816345,53.4875392913818,64.31691646575919,64.6638751029968
836,yolov5m,onnxruntime_cpu,5,111.92520618438719,63.9142990112304,76.9340515136718,77.3100852966308
837,yolov5m,onnxruntime_cpu,6,142.5228857994079,89.7165536880493,91.34213924407949,91.9567108154296
838,yolov5m,onnxruntime_cpu,7,147.7982497215271,100.5282402038574,102.1994590759277,103.97640466690059
839,yolov5m,onnxruntime_cpu,8,162.04078435897821,114.9096488952636,116.3855791091919,123.02002906799311
840,yolov5m,onnxruntime_cpu,9,178.00084114074699,127.18939781188959,128.527021408081,129.545783996582
841,yolov5m,onnxruntime_cpu,10,206.6511702537536,139.6183967590332,141.2825584411621,142.1738147735595
842,yolov5m,onnxruntime_cpu,11,200.18960475921628,150.9305238723755,154.8560857772827,155.5896639823913
843,yolov5m,onnxruntime_cpu,12,208.3580589294433,159.1852903366089,160.8753442764282,161.9747161865234
844,yolov5m,onnxruntime_cpu,13,222.8472876548767,171.9064712524414,174.57654476165771,176.6224741935729
845,yolov5m,onnxruntime_cpu,14,236.878821849823,182.9690933227539,187.46480941772458,188.9068722724914
846,yolov5m,onnxruntime_cpu,15,252.58527278900138,197.7549791336059,200.601577758789,201.7127633094787
847,yolov5m,onnxruntime_cpu,16,279.5910406112671,210.1861238479614,213.16943168640128,215.1968955993652
848,yolov5m,onnxruntime_cpu,17,290.9740924835205,230.4728031158447,232.6100349426269,233.8957071304321
849,yolov5m,onnxruntime_cpu,18,300.4841780662536,242.621898651123,246.52221202850342,249.3254542350769
850,yolov5m,onnxruntime_cpu,19,317.235631942749,254.0305852890014,257.4920177459717,259.74563360214233
851,yolov5m,onnxruntime_cpu,20,326.17661237716675,266.6472196578979,269.3541526794433,270.9844708442688
852,yolov5m,onnxruntime_cpu,21,338.89791965484613,278.6478996276855,281.9038867950439,283.71281623840326
853,yolov5m,onnxruntime_cpu,22,353.7490510940552,292.5533056259155,295.1785564422607,296.772027015686
854,yolov5m,onnxruntime_cpu,23,367.2378706932068,303.8690090179443,307.58652687072754,310.45928001403786
855,yolov5m,onnxruntime_cpu,24,375.3831815719604,315.4690265655517,319.86443996429443,324.780523777008
856,yolov5m,onnxruntime_cpu,25,394.0469980239868,327.2396326065063,330.5924415588379,354.4593930244445
857,yolov5m,onnxruntime_cpu,26,423.4171938896179,339.9420976638794,342.900013923645,383.111822605133
858,yolov5m,onnxruntime_cpu,27,418.1065678596496,352.758526802063,356.4193487167358,378.8833856582641
859,yolov5m,onnxruntime_cpu,28,424.2050862312317,365.1642799377441,369.2585468292236,399.82638359069824
860,yolov5m,onnxruntime_cpu,29,441.9719171524048,377.6266574859619,381.8602561950683,385.154116153717
861,yolov5m,onnxruntime_cpu,30,450.8406448364258,390.0284767150879,393.5248136520385,397.3795890808105
862,yolov5m,onnxruntime_cpu,31,465.3707790374756,400.8153676986694,406.1543703079223,454.1069746017456
863,yolov5m,onnxruntime_cpu,32,484.3100047111511,415.0993824005127,420.42760848999023,469.0309762954712
864,yolov5m,onnxruntime_cpu,33,503.94201517105097,436.381459236145,442.2118186950683,463.9623045921325
865,yolov5m,onnxruntime_cpu,34,516.7264294624329,447.7642774581909,453.2130718231201,490.3953909873962
866,yolov5m,onnxruntime_cpu,35,529.3785524368286,458.931565284729,466.3186311721802,496.776795387268
867,yolov5m,onnxruntime_cpu,36,540.2339720726013,469.7014093399048,476.1482238769531,491.5775179862976
868,yolov5m,onnxruntime_cpu,37,557.3004961013794,482.8529357910156,507.43494033813477,531.0524582862852
869,yolov5m,onnxruntime_cpu,38,582.3397612571716,494.248628616333,503.86860370635986,520.2536940574646
870,yolov5m,onnxruntime_cpu,39,582.5510954856873,507.99083709716797,536.4486217498779,570.3542828559874
871,yolov5m,onnxruntime_cpu,40,587.9571557044983,519.2755460739136,530.5973529815674,556.2792062759399
872,yolov5m,onnxruntime_cpu,41,603.1828570365906,532.2134494781494,560.9427452087402,576.3388037681578
873,yolov5m,onnxruntime_cpu,42,620.6509256362915,546.2803840637207,588.6059522628785,623.24059009552
874,yolov5m,onnxruntime_cpu,43,630.5207896232605,558.6855411529541,579.2728185653688,616.5677428245543
875,yolov5m,onnxruntime_cpu,44,644.9705600738525,571.4335441589355,611.2612962722778,662.7098679542542
876,yolov5m,onnxruntime_cpu,45,657.5372529029846,584.3634605407715,605.563497543335,640.666103363037
877,yolov5m,onnxruntime_cpu,46,672.6315450668335,596.159815788269,636.0765695571899,708.5567235946655
878,yolov5m,onnxruntime_cpu,47,682.6593327522278,608.5190773010254,629.7688484191895,667.3689365386961
879,yolov5m,onnxruntime_cpu,48,700.375406742096,623.0282783508301,675.8399486541748,731.5477728843689
880,yolov5m,onnxruntime_cpu,49,726.3411974906921,647.1197605133057,695.6836223602295,743.4071660041809
881,yolov5m,onnxruntime_cpu,50,739.0114688873291,659.4676971435547,717.9388999938965,733.7627530097961
882,yolov5m,onnxruntime_cpu,51,750.7582712173462,669.154167175293,730.9044599533082,763.1274700164794
883,yolov5m,onnxruntime_cpu,52,761.4208889007568,681.6622018814087,759.6239328384399,779.739224910736
884,yolov5m,onnxruntime_cpu,53,776.1482739448547,695.5925226211548,777.0169496536256,798.8135576248169
885,yolov5m,onnxruntime_cpu,54,790.3835153579712,706.0335874557495,793.333911895752,804.5918822288512
886,yolov5m,onnxruntime_cpu,55,780.5973863601685,717.7011966705322,810.0615501403809,816.3776516914368
887,yolov5m,onnxruntime_cpu,56,790.0250220298767,729.7772169113159,827.118182182312,836.1030101776123
888,yolov5m,onnxruntime_cpu,57,791.3274240493774,742.8508996963501,832.742166519165,847.5543975830078
889,yolov5m,onnxruntime_cpu,58,803.800938129425,754.6674013137817,849.7342824935913,864.1355276107788
890,yolov5m,onnxruntime_cpu,59,819.8697876930237,767.4546241760254,867.0360088348389,883.4433674812317
891,yolov5m,onnxruntime_cpu,60,831.5640377998352,780.3041934967041,875.2909660339355,892.1562910079956
892,yolov5m,onnxruntime_cpu,61,843.5416722297668,789.392352104187,888.9181137084962,902.9927849769592
893,yolov5m,onnxruntime_cpu,62,852.139241695404,801.0830879211426,879.6700954437257,910.4756951332092
894,yolov5m,onnxruntime_cpu,63,874.7671484947205,817.2265291213989,918.4334754943848,927.8447151184082
895,yolov5m,onnxruntime_cpu,64,887.3966336250305,830.1280736923218,932.4673414230348,941.0856246948243
896,yolov5n,onnxruntime_cpu,1,41.5371394157409,9.4492435455322,9.9233627319335,12.888455390930101
897,yolov5n,onnxruntime_cpu,2,18.5789036750793,12.810468673706,13.439130783081,19.584798812866197
898,yolov5n,onnxruntime_cpu,3,25.6788945198059,17.1070098876953,21.0475921630859,27.1964192390441
899,yolov5n,onnxruntime_cpu,4,38.2742714881896,32.690405845642,43.3592081069946,48.3020901679992
900,yolov5n,onnxruntime_cpu,5,46.1705446243286,40.6391620635986,41.8490171432495,42.4899935722351
901,yolov5n,onnxruntime_cpu,6,57.3057699203491,49.558758735656696,52.757716178894,54.6555995941162
902,yolov5n,onnxruntime_cpu,7,70.5944371223449,63.863754272460895,68.1320905685424,72.01454639434809
903,yolov5n,onnxruntime_cpu,8,83.6511135101318,73.0299949645996,80.5208206176757,92.0681715011593
904,yolov5n,onnxruntime_cpu,9,91.2263369560241,80.1388025283813,95.8205461502075,136.61679029464722
905,yolov5n,onnxruntime_cpu,10,137.0138001441955,110.8708381652832,211.54882907867432,219.9504375457763
906,yolov5n,onnxruntime_cpu,11,156.8267059326172,122.6016283035278,235.5417013168335,249.1451025009155
907,yolov5n,onnxruntime_cpu,12,151.6233277320861,128.4468173980713,246.6191530227661,262.6425147056579
908,yolov5n,onnxruntime_cpu,13,187.274751663208,152.326226234436,267.3552274703979,282.2637557983398
909,yolov5n,onnxruntime_cpu,14,205.17540693283078,165.0316715240478,282.6728343963623,297.80821800231934
910,yolov5n,onnxruntime_cpu,15,230.0881218910217,208.4479331970214,303.41222286224365,311.2239122390747
911,yolov5n,onnxruntime_cpu,16,242.59748458862302,231.7156791687011,316.3509845733642,327.8018116950988
912,yolov5n,onnxruntime_cpu,17,258.4057164192199,257.046103477478,313.72239589691156,325.6916999816894
913,yolov5n,onnxruntime_cpu,18,274.3079781532287,280.547022819519,342.2226667404174,362.1814727783203
914,yolov5n,onnxruntime_cpu,19,281.9207000732422,271.4438438415527,352.3431539535522,366.3881540298461
915,yolov5n,onnxruntime_cpu,20,293.6836886405944,264.0165090560913,382.6575517654419,396.4589118957519
916,yolov5n,onnxruntime_cpu,21,261.2258911132812,222.4448919296264,375.3550052642822,390.16964435577387
917,yolov5n,onnxruntime_cpu,22,280.39927005767817,235.9416484832763,400.7758855819702,440.90075492858887
918,yolov5n,onnxruntime_cpu,23,294.80030298233027,259.812593460083,416.5457725524902,438.6147379875181
919,yolov5n,onnxruntime_cpu,24,302.82477855682373,276.9544124603271,414.9742126464844,429.6726107597351
920,yolov5n,onnxruntime_cpu,25,231.845588684082,204.2580842971801,262.1127128601074,336.0123991966247
921,yolov5n,onnxruntime_cpu,26,313.4437179565429,256.6481828689575,451.5484571456909,480.35379648208595
922,yolov5n,onnxruntime_cpu,27,317.6805138587951,253.8005113601684,458.5984945297241,477.3284792900085
923,yolov5n,onnxruntime_cpu,28,334.6627736091613,278.1344652175903,482.1003675460816,496.9313263893127
924,yolov5n,onnxruntime_cpu,29,329.1031265258789,268.2842016220093,470.8829164505005,489.4617795944214
925,yolov5n,onnxruntime_cpu,30,349.8137545585632,276.5768766403198,502.5287628173828,521.1728572845459
926,yolov5n,onnxruntime_cpu,31,276.10035419464106,250.66888332366938,257.8966617584228,352.7383685111999
927,yolov5n,onnxruntime_cpu,32,273.3907151222229,258.2534551620483,269.60091590881353,280.03751039505
928,yolov5n,onnxruntime_cpu,33,330.1634955406189,298.7595796585083,412.7208709716797,428.7016034126282
929,yolov5n,onnxruntime_cpu,34,393.321270942688,367.7595853805542,467.1383142471313,477.8053045272827
930,yolov5n,onnxruntime_cpu,35,422.0129203796386,436.6447925567627,521.4191675186157,540.7884597778319
931,yolov5n,onnxruntime_cpu,36,451.5696144104004,470.1098203659057,526.4008522033691,545.2211618423462
932,yolov5n,onnxruntime_cpu,37,500.61864614486694,506.3093900680542,574.7651100158691,617.3535346984863
933,yolov5n,onnxruntime_cpu,38,522.3289585113525,529.5135974884033,592.0154094696045,620.9081411361694
934,yolov5n,onnxruntime_cpu,39,570.4650497436523,561.3323450088501,628.8223505020142,657.3098301887512
935,yolov5n,onnxruntime_cpu,40,522.9953241348267,541.6438579559326,619.5149183273315,657.157027721405
936,yolov5n,onnxruntime_cpu,41,365.2882528305053,328.4037113189697,440.05639553070097,507.0389032363891
937,yolov5n,onnxruntime_cpu,42,605.4257822036743,603.365421295166,697.720456123352,733.4327220916748
938,yolov5n,onnxruntime_cpu,43,608.460111618042,620.0028657913208,713.5830640792847,740.0073409080505
939,yolov5n,onnxruntime_cpu,44,647.1218919754028,628.4862756729126,745.8876371383667,775.4074573516845
940,yolov5n,onnxruntime_cpu,45,635.4332399368286,647.937536239624,755.7278633117677,781.9005250930785
941,yolov5n,onnxruntime_cpu,46,681.2274980545044,673.5241413116455,757.5327634811403,834.2413783073424
942,yolov5n,onnxruntime_cpu,47,687.7179980278015,684.7883462905884,771.6805458068849,786.6220116615294
943,yolov5n,onnxruntime_cpu,48,628.1145572662354,640.1245594024658,768.8297510147095,797.8570222854613
944,yolov5n,onnxruntime_cpu,49,669.0094780921936,678.7031888961792,806.1870574951172,826.8654942512512
945,yolov5n,onnxruntime_cpu,50,594.8347520828247,598.2118844985962,781.5367460250854,838.6327147483826
946,yolov5n,onnxruntime_cpu,51,748.1969666481018,752.7137994766235,857.9289674758912,891.0474181175232
947,yolov5n,onnxruntime_cpu,52,763.4910321235657,766.3605213165283,870.1809406280518,894.3805694580078
948,yolov5n,onnxruntime_cpu,53,784.757239818573,783.0790281295776,886.9419097900391,909.8144412040709
949,yolov5n,onnxruntime_cpu,54,697.9057931900024,728.8035154342651,885.7904672622681,950.410497188568
950,yolov5n,onnxruntime_cpu,55,815.1624178886414,820.7824230194092,937.57746219635,963.2408618927002
951,yolov5n,onnxruntime_cpu,56,783.5156679153442,801.8604516983032,902.7707338333132,940.2414560317992
952,yolov5n,onnxruntime_cpu,57,841.0247540473938,835.8243703842163,961.6054773330687,1003.3135294914246
953,yolov5n,onnxruntime_cpu,58,663.0439710617065,567.1050548553467,915.1000261306764,963.9704704284668
954,yolov5n,onnxruntime_cpu,59,646.3785886764526,540.3399467468262,917.3845767974855,977.7506828308105
955,yolov5n,onnxruntime_cpu,60,681.3728785514832,590.2554988861084,958.8718175888063,991.3450121879578
956,yolov5n,onnxruntime_cpu,61,859.7243547439575,848.7238883972168,1028.0681848526,1087.0094418525696
957,yolov5n,onnxruntime_cpu,62,715.6838297843933,716.2908315658569,913.194990158081,931.7441344261168
958,yolov5n,onnxruntime_cpu,63,953.3482956886293,978.5369634628296,1077.808666229248,1097.241497039795
959,yolov5n,onnxruntime_cpu,64,959.2456412315368,968.4064388275146,1091.258144378662,1165.8764600753784
960,yolov5s,onnxruntime_cpu,1,40.075707435607896,11.0362768173217,11.686086654662999,13.2638931274414
961,yolov5s,onnxruntime_cpu,2,46.7856359481811,19.1197395324707,19.399333000183102,19.5311307907104
962,yolov5s,onnxruntime_cpu,3,42.3351144790649,28.0252695083618,28.2899618148803,28.607559204101502
963,yolov5s,onnxruntime_cpu,4,53.9601254463195,35.241603851318295,45.118761062622,47.6193189620971
964,yolov5s,onnxruntime_cpu,5,66.51772260665891,42.6441431045532,54.536414146423304,54.9065947532653
965,yolov5s,onnxruntime_cpu,6,78.301784992218,66.3048028945922,67.7257537841796,67.8908944129943
966,yolov5s,onnxruntime_cpu,7,91.1127495765686,75.8697986602783,76.6099214553833,77.07867622375481
967,yolov5s,onnxruntime_cpu,8,102.3134970664978,85.6974124908447,87.3620271682739,91.6419863700866
968,yolov5s,onnxruntime_cpu,9,124.4231295585632,95.59404850006099,98.5328197479248,108.5903644561767
969,yolov5s,onnxruntime_cpu,10,123.3387351036071,104.673147201538,106.2171459197998,110.56967973709101
970,yolov5s,onnxruntime_cpu,11,132.8352499008178,115.3714656829834,116.3081884384155,116.8566465377807
971,yolov5s,onnxruntime_cpu,12,141.1145043373108,123.6670017242431,124.98452663421631,125.7209658622741
972,yolov5s,onnxruntime_cpu,13,152.2603178024292,133.365511894226,134.8222732543945,135.18171310424802
973,yolov5s,onnxruntime_cpu,14,162.60919809341428,143.9820528030395,145.82555294036862,148.98372888565058
974,yolov5s,onnxruntime_cpu,15,184.2285013198852,154.5346975326538,156.58643245697021,157.4747562408447
975,yolov5s,onnxruntime_cpu,16,183.3410406112671,163.4970903396606,166.7495727539062,169.0812110900878
976,yolov5s,onnxruntime_cpu,17,196.31455659866327,175.8838891983032,178.7055015563964,179.83658313751218
977,yolov5s,onnxruntime_cpu,18,204.7517728805542,184.3905448913574,186.6118907928466,187.7050280570983
978,yolov5s,onnxruntime_cpu,19,214.9555349349975,194.36192512512199,196.5331315994262,199.58882331848142
979,yolov5s,onnxruntime_cpu,20,226.2236785888672,203.1301259994506,205.3013324737548,208.0525875091552
980,yolov5s,onnxruntime_cpu,21,236.9993305206298,213.1663560867309,215.6458139419555,216.78165197372428
981,yolov5s,onnxruntime_cpu,22,244.7705435752868,221.6938734054565,224.9860525131225,225.85279941558838
982,yolov5s,onnxruntime_cpu,23,252.96585321426392,229.1584014892578,233.0768346786499,235.1490974426269
983,yolov5s,onnxruntime_cpu,24,263.78573894500727,239.4694089889526,244.6382761001587,248.2734680175781
984,yolov5s,onnxruntime_cpu,25,273.8012051582336,248.5631704330444,253.69193553924563,265.9197568893432
985,yolov5s,onnxruntime_cpu,26,281.9371557235717,256.6386461257934,261.9545936584472,265.06270170211786
986,yolov5s,onnxruntime_cpu,27,292.8172039985657,266.8831348419189,272.7731943130493,280.698001384735
987,yolov5s,onnxruntime_cpu,28,304.18325185775757,277.4679660797119,285.779333114624,292.1128511428833
988,yolov5s,onnxruntime_cpu,29,314.6492481231689,287.6697778701782,294.23656463623047,307.6604723930359
989,yolov5s,onnxruntime_cpu,30,323.2083821296692,295.6715822219848,303.68742942810064,312.9253387451172
990,yolov5s,onnxruntime_cpu,31,342.7612328529358,304.1857481002807,310.7524633407593,325.8226990699767
991,yolov5s,onnxruntime_cpu,32,347.00791358947754,316.428542137146,327.8174638748169,357.1184039115905
992,yolov5s,onnxruntime_cpu,33,357.8408598899841,327.7844190597534,341.8009757995605,378.9556503295898
993,yolov5s,onnxruntime_cpu,34,367.27262496948237,336.7600440979004,356.1984062194824,388.53516578674305
994,yolov5s,onnxruntime_cpu,35,377.7674555778503,347.7355241775512,357.2638988494873,398.3410358428954
995,yolov5s,onnxruntime_cpu,36,387.9957199096679,356.5301895141601,366.2003755569458,420.77233791351307
996,yolov5s,onnxruntime_cpu,37,396.0864329338073,362.7594709396362,394.5641994476319,425.35916566848755
997,yolov5s,onnxruntime_cpu,38,407.54348754882807,374.7168779373169,388.32931518554693,442.57633686065674
998,yolov5s,onnxruntime_cpu,39,413.8671135902405,382.8721046447754,394.58606243133545,444.8277950286865
999,yolov5s,onnxruntime_cpu,40,425.1395320892334,391.9196128845215,402.9048681259155,455.7315111160278
1000,yolov5s,onnxruntime_cpu,41,442.67817735671997,401.4401435852051,413.2136344909668,463.8411879539489
1001,yolov5s,onnxruntime_cpu,42,453.3653306961059,410.5232954025268,461.6577625274659,504.38766479492193
1002,yolov5s,onnxruntime_cpu,43,459.5581650733947,419.2899465560913,435.2579116821289,471.6525554656982
1003,yolov5s,onnxruntime_cpu,44,474.1833758354187,431.2202930450439,447.2193241119386,498.41541051864607
1004,yolov5s,onnxruntime_cpu,45,485.3912687301636,440.6837224960327,475.3029346466065,550.9979009628296
1005,yolov5s,onnxruntime_cpu,46,494.1518378257751,449.6735334396362,480.5572271347046,506.10837936401356
1006,yolov5s,onnxruntime_cpu,47,504.190833568573,459.3305587768554,498.03974628448486,522.8420138359069
1007,yolov5s,onnxruntime_cpu,48,517.6120948791504,471.7663526535034,521.8317031860353,558.7817668914794
1008,yolov5s,onnxruntime_cpu,49,531.1230397224426,488.7137413024902,518.8740730285645,555.5974364280701
1009,yolov5s,onnxruntime_cpu,50,548.0094337463379,499.216079711914,566.9636011123657,592.1562194824219
1010,yolov5s,onnxruntime_cpu,51,555.0917506217957,508.6708068847656,555.4734230041506,605.3919553756714
1011,yolov5s,onnxruntime_cpu,52,568.2587838172913,519.0552473068237,571.96204662323,628.8194894790649
1012,yolov5s,onnxruntime_cpu,53,576.6970705986023,528.4802913665771,593.3523178100586,635.7327580451965
1013,yolov5s,onnxruntime_cpu,54,588.2601737976074,538.6141538619995,612.5781059265138,640.965473651886
1014,yolov5s,onnxruntime_cpu,55,599.1747665405273,547.0091104507446,628.5566091537476,654.4296145439148
1015,yolov5s,onnxruntime_cpu,56,612.1049451828003,557.504415512085,618.5176372528076,665.4984951019287
1016,yolov5s,onnxruntime_cpu,57,623.3927726745605,567.5994157791138,632.424807548523,676.0607838630676
1017,yolov5s,onnxruntime_cpu,58,626.7830538749695,576.4003992080688,635.0040912628175,679.8783302307129
1018,yolov5s,onnxruntime_cpu,59,638.2325077056885,585.6729745864868,665.735960006714,690.8390998840331
1019,yolov5s,onnxruntime_cpu,60,649.1724038124084,595.0806140899658,678.7115812301637,702.7809381484985
1020,yolov5s,onnxruntime_cpu,61,658.3723735809326,603.6096811294556,696.9200611114502,712.5245690345764
1021,yolov5s,onnxruntime_cpu,62,667.8659915924072,614.2076253890991,705.106019973755,721.7122197151184
1022,yolov5s,onnxruntime_cpu,63,682.2208786010742,624.9353885650635,715.4067516326904,731.9047331809998
1023,yolov5s,onnxruntime_cpu,64,691.1852025985718,635.4279518127441,719.0883159637452,746.7170476913452
1024,yolov5x,onnxruntime_cpu,1,193.8809037208557,40.8351421356201,41.5793418884277,42.673158645629805
1025,yolov5x,onnxruntime_cpu,2,229.6128249168396,70.8495378494262,72.8416681289672,73.3253359794616
1026,yolov5x,onnxruntime_cpu,3,260.6964826583862,99.7971296310424,103.1830310821533,104.3401837348938
1027,yolov5x,onnxruntime_cpu,4,302.54380226135254,137.2026205062866,141.4691686630249,142.97645092010492
1028,yolov5x,onnxruntime_cpu,5,340.5801320075989,177.3285865783691,181.9035291671752,186.527132987976
1029,yolov5x,onnxruntime_cpu,6,364.872043132782,207.3630094528198,209.0776920318603,209.9971532821655
1030,yolov5x,onnxruntime_cpu,7,412.5023865699768,240.9886121749878,244.1337347030639,248.30316305160522
