,Model,Accel,batchsize,avg_runtime,50th_pct,90th_pct,95th_pct
725,genderNet_19,onnxruntime_cpu,8,25.189846754074,24.312376976013102,24.6936082839965,24.7803330421447
726,genderNet_19,onnxruntime_cpu,9,30.4309396743774,29.3567180633544,29.7612190246582,29.833805561065603
727,genderNet_19,onnxruntime_cpu,10,32.6768674850463,30.80415725708,31.3322067260742,31.4645767211914
728,genderNet_19,onnxruntime_cpu,11,34.9098269939422,33.6731672286987,34.1146945953369,34.2289447784423
729,genderNet_19,onnxruntime_cpu,12,36.0165944099426,34.785032272338796,35.282969474792395,35.409557819366405
730,genderNet_19,onnxruntime_cpu,13,38.4363045692443,37.2660160064697,37.7085447311401,37.8235816955566
731,genderNet_19,onnxruntime_cpu,14,39.3233213424682,37.7694368362426,38.4671688079834,38.528347015380795
732,genderNet_19,onnxruntime_cpu,15,40.4309022426605,39.1204357147216,39.5374536514282,39.5727753639221
733,genderNet_19,onnxruntime_cpu,16,41.4972846508026,40.1012897491455,40.6368255615234,40.7105088233947
734,genderNet_19,onnxruntime_cpu,17,55.9949078559875,54.6953678131103,55.6427478790283,56.0926556587219
735,genderNet_19,onnxruntime_cpu,18,56.8413064479827,55.3987026214599,56.4704179763793,56.8156480789184
736,genderNet_19,onnxruntime_cpu,19,60.776586771011296,59.2957735061645,60.1961612701416,60.527873039245605
737,genderNet_19,onnxruntime_cpu,20,62.876484394073394,61.2736940383911,62.6499652862548,63.0344033241272
738,genderNet_19,onnxruntime_cpu,21,65.2618925571441,63.6377334594726,64.6491765975952,65.015161037445
739,genderNet_19,onnxruntime_cpu,22,67.18502593040459,65.5853748321533,66.5735960006713,66.87798500061031
740,genderNet_19,onnxruntime_cpu,23,69.13808536529541,67.4901008605957,68.7494993209838,69.07627582550049
741,genderNet_19,onnxruntime_cpu,24,69.5354084968566,68.00830364227289,68.64051818847649,69.0918564796447
742,genderNet_19,onnxruntime_cpu,25,72.37505841255181,70.5319643020629,71.5331554412841,71.9323992729187
743,genderNet_19,onnxruntime_cpu,26,73.24139904975891,71.3536739349365,72.2115039825439,72.4660634994506
744,genderNet_19,onnxruntime_cpu,27,73.58585333824149,71.7241764068603,72.5069522857666,72.63808250427239
745,genderNet_19,onnxruntime_cpu,28,74.6726965904235,72.7179050445556,73.522138595581,73.7362504005432
746,genderNet_19,onnxruntime_cpu,29,75.79733371734609,73.84920120239249,74.47555065155021,74.78444576263419
747,genderNet_19,onnxruntime_cpu,30,77.5048851966857,74.8893022537231,75.5914211273193,75.96478462219231
748,genderNet_19,onnxruntime_cpu,31,78.09824204444881,75.9764909744262,77.2010326385498,77.46800184249871
749,genderNet_19,onnxruntime_cpu,32,78.945275068283,76.8369436264038,78.0843496322631,78.2118678092956
750,genderNet_19,onnxruntime_cpu,33,97.8549160957336,95.3845977783203,97.68011569976801,98.1143951416015
751,genderNet_19,onnxruntime_cpu,34,99.8014380931854,97.3669290542602,99.49269294738761,100.0592231750488
752,genderNet_19,onnxruntime_cpu,35,101.5594072341918,99.1010665893554,101.0929584503173,101.72255039215081
753,genderNet_19,onnxruntime_cpu,36,102.9870936870575,100.6686687469482,102.4068593978881,102.6881456375122
754,genderNet_19,onnxruntime_cpu,37,103.796308517456,101.2450456619262,103.3904075622558,103.6208152770996
755,genderNet_19,onnxruntime_cpu,38,104.2528865337371,101.6724109649658,103.2438993453979,103.7529230117797
756,genderNet_19,onnxruntime_cpu,39,105.6602494716644,103.0744314193725,104.66206073760979,105.0613760948181
757,genderNet_19,onnxruntime_cpu,40,107.069360256195,104.5753955841064,106.2822818756103,106.50608539581299
758,genderNet_19,onnxruntime_cpu,41,108.54342436790459,105.8477163314819,107.5821638107299,107.6608300209045
759,genderNet_19,onnxruntime_cpu,42,109.67026877403251,106.9684028625488,108.7320804595947,108.9070558547973
760,genderNet_19,onnxruntime_cpu,43,110.90036273002619,107.692003250122,109.9234104156494,110.0552797317504
761,genderNet_19,onnxruntime_cpu,44,112.0399124622344,108.7573766708374,111.11216545104979,111.2867832183837
762,genderNet_19,onnxruntime_cpu,45,113.3006448745727,109.9767684936523,112.3436450958252,112.7052903175354
763,genderNet_19,onnxruntime_cpu,46,114.4506485462188,110.9477281570434,113.5947704315185,114.3903851509094
764,genderNet_19,onnxruntime_cpu,47,115.7635750770568,112.17689514160149,114.88330364227289,115.62249660491939
